PROGRAMNAME	PROGRAMURL	CATALOGNAME	LASTUPDATED	NAME	KEYWORDS	DESCRIPTION	SKU	MANUFACTURER	MANUFACTURERID	UPC	ISBN	CURRENCY	SALEPRICE	PRICE	RETAILPRICE	FROMPRICE	BUYURL	IMPRESSIONURL	IMAGEURL	ADVERTISERCATEGORY	THIRDPARTYID	THIRDPARTYCATEGORY	AUTHOR	ARTIST	TITLE	PUBLISHER	LABEL	FORMAT	SPECIAL	GIFT	PROMOTIONALTEXT	STARTDATE	ENDDATE	OFFLINE	ONLINE	INSTOCK	CONDITION	WARRANTY	STANDARDSHIPPINGCOST
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.455	Women's Casual Floral Print Side Split Loose Maxi Dress	spring dresses,pullover dresses,long sleeve dresses,casual dresses,fashion dresses,loose dress,print dresses,maxi dresses	the dress is featuring v neck, pullover styling, long sleeve, floral printing, side split design, ankle length and loose fit.	OP66682	OASAP	OASAP			USD	26.99	49.99	49.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F66682-women-s-casual-floral-print-side-split-loose-maxi-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2016/05/15/66682-561905-home/women-s-casual-floral-print-side-split-loose-maxi-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.456	Sweet A-Line White Tank Dress	white dress,sweet dress,a-line dress	the dress featuring hollow out design. round neckline. sleeveless. pair it with a high heels from oasap. add a crossbody bag.	OP55480	OASAP	OASAP			USD	14.99	44.99	44.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fday%2F55480-sweet-a-line-white-tank-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image2.oasap.com/o_img/2015/04/06/55480-426828-home/sweet-a-line-white-tank-dress.jpg	Day	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.456	Elegant Surplice V Neckline Maxi Chiffon Dress	pink dress, purple dress, dark green dress,black dress,burgundy dress, lavender dress, light blue dress, yellow dress, green dress	elegant fashion maxi surplice chiffon dress has a v neckline, and cap sleeves,high waist ruffles. totally maxi and that still keeps you fashion and graceful. pair it with a strappy bra and high heels!	OP55446	OASAP	OASAP			USD	48.99	89.99	89.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F55446-elegant-fashion-maxi-surplice-chiffon-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2015/04/03/55446-473426-home/elegant-fashion-maxi-surplice-chiffon-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.456	Sunflower Print Spaghetti Strap Mini Dress	print dress,summer dress,a-line dress,spaghetti strap dress,open back dress,pleated dress,floral print dress	the dress featuring sunflower pattern. adjustable spaghetti strap. a-line silhouette. pefect with sunglasses and sandals for a cool summer look.	OP56916	OASAP	OASAP			USD	18.99	49.99	49.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fday%2F56916-sunflower-print-spaghetti-stripe-mini-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image7.oasap.com/o_img/2015/05/17/56916-410089-home/sunflower-print-spaghetti-stripe-mini-dress.jpg	Day	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.457	Chiffon Relaxed Mini Loose Fit Dress	white dress,chiffon dress,relaxed dress	this white chiffon relaxed mini loose fit dress is bound to bring you extraordinary cool and fresh feeling this summer.	OP53340	OASAP	OASAP			USD	15.99	34.99	34.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmini%2F53340-white-chiffon-relaxed-mini-loose-fit-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image5.oasap.com/o_img/2015/01/28/53340-532082-home/white-chiffon-relaxed-mini-loose-fit-dress.jpg	Mini	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.457	Casual Solid Halter Backless Maxi Dress	solid dress,backless dress,summer dress,halter dress,beach dress,casual dress,fashion dress,maxi dress	the maxi dress is made from cotton blend with halter neck, backless style and solid color.	OP65037	OASAP	OASAP			USD	28.99	49.99	49.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F65037-casual-solid-halter-backless-maxi-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image3.oasap.com/o_img/2016/03/07/65037-539201-home/casual-solid-halter-backless-maxi-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.457	Rustic Romance Floral Long Sleeves Dress	floral dress,chiffon dresses,print dresses	rustic romance floral long sleeves dress featuring floral graphic, round neckline.	OP48134	OASAP	OASAP			USD	29.99	54.99	54.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fdresses%2F48134-rustic-romance-floral-long-sleeves-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image7.oasap.com/o_img/2014/10/23/48134-425964-home/rustic-romance-floral-long-sleeves-dress.jpg	Dresses	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.458	Bohemian Plunging Neck Romper	long sleeve romper,sweet romper,women romper,chic romper,floral print romper,v neck romper,elastic waist romper,summer romper,fashion romper,sexy romper	the romper featuring floral pattern print. plunging neckline. long flare sleeves. roll-up cuff with button closure. self tie to elastic waist.	OP58181	OASAP	OASAP			USD	17.99	39.99	39.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fjumpsuits-playsuits%2F58181-bohemian-plunging-neck-romper.html	http://www.awltovhc.com/image-7893798-11634729	http://image5.oasap.com/o_img/2015/06/25/58181-443864-home/bohemian-plunging-neck-romper.jpg	Jumpsuits & Rompers	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.458	Women's Fashion Solid Shawl Collar Open Front Cape Blazer	fashion blazer,casual blazer,open front blazer,women blazer,solid blazer,spring blazer,fall blazer,cape blazer	the blazer features shawl collar, open front, patch pocket, solid color and cape style.	OP65232	OASAP	OASAP			USD	32.99	59.99	59.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fjackets%2F65232-women-s-fashion-solid-shawl-collar-open-front-cape-blazer.html	http://www.awltovhc.com/image-7893798-11634729	http://image3.oasap.com/o_img/2016/03/16/65232-541967-home/women-s-fashion-solid-shawl-collar-open-front-cape-blazer.jpg	Jackets	Outwear	Outwear								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.459	Fabulous V Neck Solid Crochet Bra Top	white blouse,black blouse,summer blouse,solid blouse,halter neck blouse,casual blouse,woman blouse,backless blouse,cute blouse,flattering blouse	the blouse featuring solid chic. halter neck. sleeveless. backless design.	OP59167	OASAP	OASAP			USD	9.99	19.99	19.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Ftees%2F59167-fabulous-v-neck-solid-crochet-blouse.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2015/08/01/59167-445931-home/fabulous-v-neck-solid-crochet-blouse.jpg	Crop-tops&Bralets	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.459	Fashion Floral Printing Maxi Dress	chic dresses,fancy dresses,modern dresses,fashion dresses,comfortable dresses,vintage dresses,long sleeve dresses,charming dresses,printing dresses,party dresses,evening dresses,vintage dresses,sexy dresses,print dresses,long dress,maxi dresses	the dress is featuring floral printing. long sleeve. backless design.	OP61281	OASAP	OASAP			USD	14.99	39.99	39.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F61281-fashion-floral-printing-maxi-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image6.oasap.com/o_img/2015/10/06/61281-481917-home/fashion-floral-printing-maxi-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.459	Fashion Spaghetti Strap On-Seam Pocket Maxi Dress	chic dresses,fancy dresses,modern dresses,fashion dresses,comfortable dresses,long dress,v neck dresses,maxi dresses	The dress is made from cotton blend with spaghetti strap, on-seam pocket and v neck.	OP64848	OASAP	OASAP			USD	18.99	34.99	34.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F64848-fashion-spaghetti-strap-on-seam-pocket-maxi-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2016/02/27/64848-535857-home/fashion-spaghetti-strap-on-seam-pocket-maxi-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.46	Spaghetti Strap Crop Top Maxi Skirt Sets	summer matching sets,maxi skirt sets,print matching sets,crop top sets,elegant matching sets,modest matching sets	Spaghetti Strap Crop Top Maxi Skirt Sets	OP57030	OASAP	OASAP			USD	26.99	54.99	54.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmatching-sets%2F57030-spaghetti-strap-crop-top-maxi-skirt-sets.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2015/05/21/57030-433026-home/spaghetti-strap-crop-top-maxi-skirt-sets.jpg	Matching sets	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.46	Black Floral Pattern Off-the-Shoulder Blouse	Crop top,white blouse,graphic blouse,printed blouse,long sleeves blouse,graphic top,black floral blouse,pattern blouse,off-the-shoulder blouse,chiffon blouse	The blouse featuring floral pattern. Elasticized neckline. Long sleeves.	OP60027	OASAP	OASAP			USD	12.99	19.99	19.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fblouses%2F60027-black-floral-pattern-off-the-shoulder-blouse.html	http://www.awltovhc.com/image-7893798-11634729	http://image6.oasap.com/o_img/2015/08/20/60027-460431-home/black-floral-pattern-off-the-shoulder-blouse.jpg	Blouses	Blouses/Shirts	Blouses/Shirts								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.46	Women's Black White Color Block Halter Push up Swimwear	color block swimwear,two piece swimwear,halter swimwear,push up swimwear,fashion swimwear,designer swimwear,fantasie swimwear,ladies swimwear	A color block design taken to a new level. The bathing suit top has a double strap design that will make you stand out. Works equally good for small chested women who want to create cleavage and give the appearance of a bigger bust; and on bigger chested	OP65589	OASAP	OASAP			USD	13.99	29.99	29.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fswimwear%2F65589-women-s-black-white-color-block-halter-push-up-swimwear.html	http://www.awltovhc.com/image-7893798-11634729	http://image8.oasap.com/o_img/2016/03/31/65589-547645-home/women-s-black-white-color-block-halter-push-up-swimwear.jpg	Swimwear	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.461	Black White Striped Print High-Low Skirt	black striped skirt,striped skirt,print skirt,midi skirt,fashion skirt,stylish skirt,chic skirt,vintage skirt,long skirt,black white skirt,striped skirt,print skirt,high-low skirt	the skirt featuring striped print. high-low. irregular-length cut.	OP59209	OASAP	OASAP			USD	13.99	19.99	19.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fskirts%2F59209-black-white-striped-print-high-low-skirt.html	http://www.awltovhc.com/image-7893798-11634729	http://image1.oasap.com/o_img/2015/08/03/59209-446545-home/black-white-striped-print-high-low-skirt.jpg	Skirts	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.461	Elegant Bateau Neck Pleated Swing Skater Dress	solid color dress,pleated dress,summer dress,bateau neck dress,slim fit dress,elegant dress,midi dress,vintage dress,classic dress,stylish dress,sweet dress,belted dress,swing skirt dress,ball gown dress	the dress featuring solid color. bateau neckline. belted waist. pleated swing skirt bottom. sleeveless. side zip fly closure.	OP59650	OASAP	OASAP			USD	34.99	49.99	49.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fday%2F59650-elegant-bateau-neck-plated-swing-skirt-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image7.oasap.com/o_img/2015/08/12/59650-453717-home/elegant-bateau-neck-plated-swing-skirt-dress.jpg	Day	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.462	Gradient Rainbow Long Fringe Bikini	dress	nothing says sexy like the trend gradient rainbow long fringe bikini which is awesome to spend an impressive casual summer holiday with you. we special love the long fringed detail front that injects a feminine charm to the look in this stunning swimsuit,	OP57241	OASAP	OASAP			USD	17.99	24.99	24.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fswimwear%2F57241-gradient-rainbow-long-fringe-bikini.html	http://www.awltovhc.com/image-7893798-11634729	http://image6.oasap.com/o_img/2015/05/29/57241-435194-home/gradient-rainbow-long-fringe-bikini.jpg	Swimwear	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.462	Women Geometric Print Side Cut-out Two Piece Swimsuit	two piece swimsuit,swimsuits,bathing suits,designer swimwear,modest swimwear,fantasie swimwear,retro swimwear,billabong	the swimwear is made from polyester and spandex with geometric print, side cut-out, two piece.	OP65965	OASAP	OASAP			USD	11.99	19.99	19.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fswimwear%2F65965-women-geometric-print-side-cut-out-two-piece-swimsuit.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2016/04/22/65965-552643-home/women-geometric-print-side-cut-out-two-piece-swimsuit.jpg	Swimwear	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.462	Women's Solid V Neck Lace Up Front Short Sleeve Casual Top	solid color top,v neck top,lace up front top,short sleeve top,casual top,fashion top,stylish top,summer top,pullover top	This top is designed with solid color, V neck, lace up front and short sleeve.	OP66690	OASAP	OASAP			USD	10.99	19.99	19.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Ftanks%2F66690-women-s-solid-v-neck-lace-up-front-short-sleeve-casual-top.html	http://www.awltovhc.com/image-7893798-11634729	http://image8.oasap.com/o_img/2016/05/16/66690-562001-home/women-s-solid-v-neck-lace-up-front-short-sleeve-casual-top.jpg	Tees	Tees & Tanks	Tees & Tanks								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.463	Charming Floral Printed Sleeveless Maxi Dress	floral dress,pink dress,o neck dress	the charming floral printed sleeveless maxi dress, o neck.	OP60198	OASAP	OASAP			USD	18.99	39.99	39.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F60198-charming-floral-printed-sleeveless-maxi-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image5.oasap.com/o_img/2015/08/24/60198-463417-home/charming-floral-printed-sleeveless-maxi-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.463	Fashion Lace Hollow Splicing Pinafore Dress	chic dresses,fancy dresses,modern dresses,fashion dresses,comfortable dresses,a-line dress,short dress	the dress is featuring lace splicing. loose fit. hollow design.	OP59788	OASAP	OASAP			USD	20.99	34.99	34.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmini%2F59788-fashion-lace-hollow-splicing-pinafore-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image2.oasap.com/o_img/2015/08/15/59788-455739-home/fashion-lace-hollow-splicing-pinafore-dress.jpg	Mini	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.463	Elegant Scoop Neck Band Waist Dress	solid color dress,sleeveless dress,summer dress,scoop neck dress,pleated dress,casual dress,midi dress,vintage dress,classic dress,stylish dress,sweet dress,elegant dress,elastic waist dress	the dress featuring solid color. banded elastic waist. sleeveless. scoop neckline. pleated swing skirt.	OP59651	OASAP	OASAP			USD	29.99	49.99	49.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fday%2F59651-elegant-scoop-neck-band-waist-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image10.oasap.com/o_img/2015/08/12/59651-453749-home/elegant-scoop-neck-band-waist-dress.jpg	Day	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
